year,department_id,district_id,department,district,youth_turnout_18to29,youth_turnout_female,youth_turnout_male,young_18to29_register,young_18to29_participation,n_candidates,n_young,n_young_30,n_young_female,n_young_male,n_female,youth_cand_share,youth_cand_share_30,young_female_share,young_male_share,female_cand_share,mean_cand_age,n_candidates_mayor,n_young_mayor,n_female_mayor,youth_cand_share_mayor,female_cand_share_mayor,mean_cand_age_mayor,total_electors,log_total_electors,youth_share,n_le29,n_le30,n_le31,n_le32,n_le33,n_le34,n_le35
2010,16,16_3,ALTO PARAGUAY,BAHIA NEGRA,0.6790697674418604,0.74,0.6260869565217392,215,146,27,10,6,4,6,10,0.37037037037037035,0.2222222222222222,0.14814814814814814,0.2222222222222222,0.37037037037037035,41.7037037037037,3,1,0,0.3333333333333333,0,42.666666666666664,1000,6.907755278982137,0.215,5,6,8,8,8,9,10
2010,17,17_0,BOQUERON,FILADELFIA,0.501890359168242,0.5523465703971119,0.44642857142857145,1058,531,48,12,5,6,6,18,0.25,0.10416666666666667,0.125,0.125,0.375,43.104166666666664,4,0,0,0,0,51,5462,8.60557030203365,0.19370194068106922,5,5,8,10,11,12,12
2010,17,17_1,BOQUERON,LOMA PLATA,0.416551724137931,0.4417910447761194,0.39487179487179486,725,302,36,8,4,0,8,5,0.2222222222222222,0.1111111111111111,0,0.2222222222222222,0.1388888888888889,44.638888888888886,2,0,0,0,0,57,6203,8.732788324973118,0.11687892955021764,4,4,5,5,7,7,8
2010,17,17_3,BOQUERON,MARISCAL JOSE FELIX ESTIGARRIBIA,0.5961337513061651,0.6944757609921083,0.5111976630963972,1914,1141,60,22,8,7,15,18,0.36666666666666664,0.13333333333333333,0.11666666666666667,0.25,0.3,40.81666666666667,5,1,0,0.2,0,43.8,8785,9.080801000621198,0.21787137165623222,7,8,10,13,16,20,22
2015,0,0_0,CAPITAL,ASUNCION,0.5059205943812398,0.5052462999779103,0.506667482260827,103368,52296,408,127,68,41,86,174,0.3112745098039216,0.16666666666666666,0.10049019607843138,0.2107843137254902,0.4264705882352941,44.10539215686274,3,0,0,0,0,52.333333333333336,403444,12.90779297143475,0.2562139974816827,62,68,82,90,102,116,127
2015,1,1_0,CONCEPCION,CONCEPCION,0.4278557114228457,0.4751394916305022,0.3796026825256232,15968,6832,84,25,8,11,14,33,0.2976190476190476,0.09523809523809523,0.13095238095238096,0.16666666666666666,0.39285714285714285,43.57142857142857,3,1,1,0.3333333333333333,0.3333333333333333,37.333333333333336,48881,10.797144051901348,0.3266708946216321,8,8,10,14,17,22,25
2015,1,1_1,CONCEPCION,BELEN,0.5325719120135364,0.5918552036199095,0.4805401111993646,2364,1259,27,5,2,2,3,11,0.18518518518518517,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.4074074074074074,44.74074074074074,2,1,0,0.5,0,36,7079,8.86488793377419,0.33394547252436785,2,2,3,3,3,3,5
2015,1,1_2,CONCEPCION,AZOTEY,0.6455773955773956,0.6909547738693468,0.6021634615384616,1628,1051,36,10,5,5,5,9,0.2777777777777778,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.25,44.19444444444444,3,1,0,0.3333333333333333,0,40.666666666666664,4401,8.38958706681109,0.3699159281981368,2,5,7,8,9,10,10
2015,1,1_3,CONCEPCION,HORQUETA,0.4150584397934221,0.44900953778429936,0.3819158460161146,11037,4581,60,22,10,9,13,19,0.36666666666666664,0.16666666666666666,0.15,0.21666666666666667,0.31666666666666665,42.88333333333333,4,0,0,0,0,46,33413,10.416700324794617,0.3303205339239218,7,10,11,16,18,21,22
2015,1,1_4,CONCEPCION,SARGENTO JOSE FELIX LOPEZ,0.6282798833819242,0.6609907120743034,0.5991735537190083,1372,862,27,9,2,4,5,9,0.3333333333333333,0.07407407407407407,0.14814814814814814,0.18518518518518517,0.3333333333333333,41.18518518518518,2,0,1,0,0.5,40.5,3764,8.23323750070527,0.3645058448459086,2,2,4,6,7,8,9
2015,1,1_5,CONCEPCION,LORETO,0.47614053487152597,0.5370268787712562,0.4203917629331994,3814,1816,27,9,3,5,4,12,0.3333333333333333,0.1111111111111111,0.18518518518518517,0.14814814814814814,0.4444444444444444,42.592592592592595,2,0,0,0,0,43,10851,9.292012520620208,0.3514883420882868,2,3,4,4,5,7,9
2015,1,1_6,CONCEPCION,SAN CARLOS DEL APA,0.8242677824267782,0.848,0.7982456140350878,239,197,36,13,9,7,6,15,0.3611111111111111,0.25,0.19444444444444445,0.16666666666666666,0.4166666666666667,41.44444444444444,3,0,0,0,0,45.666666666666664,811,6.698268054115413,0.29469790382244143,7,9,10,11,11,11,13
2015,1,1_7,CONCEPCION,SAN LAZARO,0.6039374638100753,0.6294591484464902,0.578088578088578,1727,1043,45,21,14,9,12,21,0.4666666666666667,0.3111111111111111,0.2,0.26666666666666666,0.4666666666666667,38.955555555555556,3,1,0,0.3333333333333333,0,44.333333333333336,6462,8.773694146384443,0.26725471990095945,12,14,15,17,17,20,21
2015,1,1_8,CONCEPCION,SAN ALFREDO,0.7047619047619048,0.7536945812807881,0.6589861751152074,840,592,27,6,2,1,5,6,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.18518518518518517,0.2222222222222222,43.111111111111114,2,0,0,0,0,50,2691,7.897668150726906,0.31215161649944256,2,2,3,4,4,6,6
2015,1,1_9,CONCEPCION,YBY YAU,0.4546547991339909,0.4895984518626028,0.4200956937799043,4157,1890,48,14,4,9,5,15,0.2916666666666667,0.08333333333333333,0.1875,0.10416666666666667,0.3125,44.708333333333336,2,0,0,0,0,40,13037,9.47554674766278,0.3188617013116515,3,4,5,7,10,11,14
2015,1,1_10,CONCEPCION,PASO BARRETO,0.6817375886524822,0.704225352112676,0.6589285714285714,1128,769,27,11,6,4,7,10,0.4074074074074074,0.2222222222222222,0.14814814814814814,0.25925925925925924,0.37037037037037035,39.888888888888886,2,0,0,0,0,54.5,3168,8.060855752934316,0.3560606060606061,6,6,7,9,9,11,11
2015,2,2_0,SAN PEDRO,SAN PEDRO DEL YCUAMANDIYU,0.5128481304816126,0.5462732919254658,0.4800243976822202,6499,3333,60,9,3,1,8,20,0.15,0.05,0.016666666666666666,0.13333333333333333,0.3333333333333333,47.86666666666667,4,1,1,0.25,0.25,40.25,21655,9.982991653648726,0.30011544677903484,3,3,3,4,5,7,9
2015,2,2_1,SAN PEDRO,25 DE DICIEMBRE,0.5105315947843531,0.5368983957219251,0.48725212464589235,1994,1018,45,17,10,7,10,20,0.37777777777777777,0.2222222222222222,0.15555555555555556,0.2222222222222222,0.4444444444444444,41.08888888888889,4,1,0,0.25,0,50,6672,8.805674944038582,0.2988609112709832,10,10,10,13,14,17,17
2015,2,2_3,SAN PEDRO,ANTEQUERA,0.7577054794520548,0.769927536231884,0.7467532467532467,1168,885,27,8,7,2,6,7,0.2962962962962963,0.25925925925925924,0.07407407407407407,0.2222222222222222,0.25925925925925924,41,2,1,0,0.5,0,34.5,3753,8.23031079913502,0.3112176925126565,6,7,8,8,8,8,8
2015,2,2_5,SAN PEDRO,CAPIIBARY,0.46707582150620125,0.48841646225129465,0.44821772639691715,7821,3653,54,22,12,8,14,11,0.4074074074074074,0.2222222222222222,0.14814814814814814,0.25925925925925924,0.2037037037037037,40.46296296296296,5,2,0,0.4,0,42.6,21628,9.981744050501895,0.3616145737007583,8,12,16,16,17,20,22
2015,2,2_7,SAN PEDRO,CHORE,0.4433662667607622,0.47282013863553446,0.415784079262043,5668,2513,72,24,13,9,15,22,0.3333333333333333,0.18055555555555555,0.125,0.20833333333333334,0.3055555555555556,41.84722222222222,6,1,0,0.16666666666666666,0,45.666666666666664,17020,9.742144402127366,0.3330199764982374,10,13,13,14,16,20,24
2015,2,2_9,SAN PEDRO,GENERAL ELIZARDO AQUINO,0.3570595099183197,0.3625450180072029,0.3518728717366629,3428,1224,60,28,11,8,20,15,0.4666666666666667,0.18333333333333332,0.13333333333333333,0.3333333333333333,0.25,40.516666666666666,4,0,0,0,0,42.75,13616,9.519000850813155,0.2517626321974148,11,11,13,15,20,21,28
2015,2,2_11,SAN PEDRO,GENERAL FRANCISCO ISIDORO RESQUIN,0.42555217060167555,0.4458804523424879,0.4074207492795389,5252,2235,48,18,8,5,13,12,0.375,0.16666666666666666,0.10416666666666667,0.2708333333333333,0.25,41.833333333333336,4,0,0,0,0,56.25,14528,9.583833100841074,0.36150881057268724,8,8,9,11,15,17,18
2015,2,2_13,SAN PEDRO,GUAJAYVI,0.547816265060241,0.5691573926868044,0.5286123032904149,5312,2910,54,10,5,4,6,15,0.18518518518518517,0.09259259259259259,0.07407407407407407,0.1111111111111111,0.2777777777777778,42.833333333333336,4,1,0,0.25,0,37.75,15364,9.639782389465795,0.3457432960166623,4,5,6,7,9,10,10
2015,2,2_15,SAN PEDRO,ITACURUBI DEL ROSARIO,0.4620557156580211,0.4908350305498982,0.43636363636363634,2082,962,27,14,11,6,8,9,0.5185185185185185,0.4074074074074074,0.2222222222222222,0.2962962962962963,0.3333333333333333,35.18518518518518,2,0,0,0,0,46,8131,9.003439196207838,0.2560570655515927,10,11,11,12,14,14,14
2015,2,2_16,SAN PEDRO,LIBERACION,0.6167420814479638,0.6446280991735537,0.5896520963425513,4420,2726,36,6,4,3,3,11,0.16666666666666666,0.1111111111111111,0.08333333333333333,0.08333333333333333,0.3055555555555556,44.25,3,2,1,0.6666666666666666,0.3333333333333333,34,13144,9.483720659717104,0.33627510651247716,4,4,4,5,5,6,6
2015,2,2_17,SAN PEDRO,LIMA,0.4956474428726877,0.5045351473922902,0.4874476987447699,1838,911,45,11,7,4,7,12,0.24444444444444444,0.15555555555555556,0.08888888888888889,0.15555555555555556,0.26666666666666666,43.44444444444444,4,2,2,0.5,0.5,37.5,6223,8.736007384569218,0.2953559376506508,7,7,7,7,9,10,11
2015,2,2_19,SAN PEDRO,NUEVA GERMANIA,0.4540407156076496,0.5114795918367347,0.4002389486260454,1621,736,27,9,5,6,3,12,0.3333333333333333,0.18518518518518517,0.2222222222222222,0.1111111111111111,0.4444444444444444,43.25925925925926,2,0,1,0,0.5,39.5,5040,8.525161361065415,0.32162698412698415,5,5,5,5,9,9,9
2015,2,2_21,SAN PEDRO,SAN ESTANISLAO,0.3294162606286424,0.35517768437141767,0.3036499140072616,10467,3448,72,23,14,16,7,32,0.3194444444444444,0.19444444444444445,0.2222222222222222,0.09722222222222222,0.4444444444444444,43.31944444444444,4,1,0,0.25,0,42.25,29899,10.305580314003434,0.3500785979464196,12,14,14,18,19,22,23
2015,2,2_23,SAN PEDRO,SAN PABLO,0.6397727272727273,0.6622807017543859,0.6155660377358491,880,563,54,18,8,8,10,18,0.3333333333333333,0.14814814814814814,0.14814814814814814,0.18518518518518517,0.3333333333333333,41.574074074074076,6,1,0,0.16666666666666666,0,45.833333333333336,2807,7.939871576361883,0.3135019593872462,7,8,10,12,13,15,18
2015,2,2_24,SAN PEDRO,SANTA ROSA DEL AGUARAY,0.4010809040288241,0.4279325765393877,0.37668021256642703,6106,2449,72,29,14,15,14,26,0.4027777777777778,0.19444444444444445,0.20833333333333334,0.19444444444444445,0.3611111111111111,41.09722222222222,4,1,0,0.25,0,39,16865,9.732995747495751,0.3620515861251112,11,14,16,19,19,24,29
2015,2,2_25,SAN PEDRO,TACUATI,0.5280612244897959,0.578,0.47604166666666664,1960,1035,36,12,7,3,9,9,0.3333333333333333,0.19444444444444445,0.08333333333333333,0.25,0.25,42.44444444444444,3,0,0,0,0,44.666666666666664,5438,8.601166625192416,0.36042662743655757,7,7,7,7,11,12,12
2015,2,2_27,SAN PEDRO,UNION,0.606239460370995,0.6390328151986183,0.5749588138385503,1186,719,36,14,7,4,10,9,0.3888888888888889,0.19444444444444445,0.1111111111111111,0.2777777777777778,0.25,42,4,0,0,0,0,51.25,4093,8.317033476492403,0.28976301001710236,5,7,8,8,10,11,14
2015,2,2_29,SAN PEDRO,VILLA DEL ROSARIO,0.390030607783122,0.4379432624113475,0.34339948231233824,2287,892,45,11,6,5,6,13,0.24444444444444444,0.13333333333333333,0.1111111111111111,0.13333333333333333,0.28888888888888886,43.044444444444444,4,0,0,0,0,50.5,8189,9.010547069270189,0.2792770790084259,5,6,7,8,9,10,11
2015,2,2_31,SAN PEDRO,YATAITY DEL NORTE,0.5691432634198365,0.5651846269781462,0.572678331090175,2813,1601,36,14,8,2,12,7,0.3888888888888889,0.2222222222222222,0.05555555555555555,0.3333333333333333,0.19444444444444445,39,4,0,0,0,0,50.25,8964,9.100971834920818,0.3138107987505578,8,8,8,9,11,11,14
2015,2,2_32,SAN PEDRO,YRYBUCUA,0.6090770404271548,0.6376109765940274,0.5835140997830802,2622,1597,36,14,6,7,7,14,0.3888888888888889,0.16666666666666666,0.19444444444444445,0.19444444444444445,0.3888888888888889,38.833333333333336,3,1,0,0.3333333333333333,0,45.333333333333336,7353,8.902863672196222,0.35658914728682173,5,6,7,8,8,9,14
2015,3,3_0,CORDILLERA,CAACUPE,0.5460787856884712,0.5687420120503925,0.5238776605258451,11068,6044,72,30,17,13,17,31,0.4166666666666667,0.2361111111111111,0.18055555555555555,0.2361111111111111,0.4305555555555556,39.861111111111114,3,1,0,0.3333333333333333,0,48.333333333333336,34144,10.43834215410148,0.32415651358950326,14,17,21,23,25,28,30
2015,3,3_1,CORDILLERA,PRIMERO DE MARZO,0.44041450777202074,0.43636363636363634,0.4440789473684211,1158,510,36,8,8,3,5,9,0.2222222222222222,0.2222222222222222,0.08333333333333333,0.1388888888888889,0.25,45.80555555555556,2,0,0,0,0,61,4738,8.463370384718731,0.24440692275221612,7,8,8,8,8,8,8
2015,3,3_3,CORDILLERA,ALTOS,0.6103522645578721,0.6370967741935484,0.5846262341325811,2782,1698,36,13,6,4,9,16,0.3611111111111111,0.16666666666666666,0.1111111111111111,0.25,0.4444444444444444,41.52777777777778,2,1,0,0.5,0,39.5,8857,9.088963385809583,0.31410184035226374,6,6,8,9,11,12,13
2015,3,3_5,CORDILLERA,ARROYOS Y ESTEROS,0.33678133269184507,0.36482412060301506,0.31102907245039224,4157,1400,36,9,7,2,7,12,0.25,0.19444444444444445,0.05555555555555555,0.19444444444444445,0.3333333333333333,43.138888888888886,3,0,0,0,0,61,14746,9.598727138549595,0.2819069578190696,6,7,8,8,9,9,9
2015,3,3_7,CORDILLERA,ATYRA,0.5957120980091883,0.63,0.5627627627627627,3265,1945,45,14,6,7,7,20,0.3111111111111111,0.13333333333333333,0.15555555555555556,0.15555555555555556,0.4444444444444444,42.044444444444444,2,0,0,0,0,47.5,10977,9.303557453687317,0.29744010203152044,5,6,8,9,10,13,14
2015,3,3_9,CORDILLERA,CARAGUATAY,0.38763830599008015,0.41029900332225916,0.36838390966831336,2621,1016,35,12,5,5,7,13,0.34285714285714286,0.14285714285714285,0.14285714285714285,0.2,0.37142857142857144,46.17142857142857,3,1,1,0.3333333333333333,0.3333333333333333,48.333333333333336,9111,9.117237753713859,0.2876742399297552,4,5,7,8,8,9,12
2015,3,3_11,CORDILLERA,EMBOSCADA,0.6582203889216264,0.6956779159265838,0.6211143695014663,3394,2234,45,24,14,12,12,19,0.5333333333333333,0.3111111111111111,0.26666666666666666,0.26666666666666666,0.4222222222222222,37.86666666666667,4,1,0,0.25,0,46,9913,9.201602306032898,0.34237869464339754,13,14,15,16,18,22,24
2015,3,3_13,CORDILLERA,EUSEBIO AYALA,0.4327784891165173,0.45644235785080856,0.40995975855130784,3905,1690,60,24,12,11,13,23,0.4,0.2,0.18333333333333332,0.21666666666666667,0.38333333333333336,42.81666666666667,4,1,0,0.25,0,41.75,13288,9.49461665129313,0.29387417218543044,10,12,15,20,22,23,24
2015,3,3_15,CORDILLERA,ISLA PUCU,0.5638376383763838,0.5680473372781065,0.5596465390279823,1355,764,36,8,2,4,4,13,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.3611111111111111,45.80555555555556,2,0,0,0,0,41.5,5212,8.558718938244736,0.25997697620874904,2,2,5,5,5,6,8
2015,3,3_17,CORDILLERA,ITACURUBI DE LA CORDILLERA,0.7054466230936819,0.7249334516415262,0.6866438356164384,2295,1619,36,13,10,3,10,10,0.3611111111111111,0.2777777777777778,0.08333333333333333,0.2777777777777778,0.2777777777777778,40.666666666666664,2,1,0,0.5,0,37.5,8043,8.99255742690407,0.28534129056322266,10,10,10,11,11,13,13
2015,3,3_19,CORDILLERA,JUAN DE MENA,0.4755917159763314,0.49849397590361444,0.45348837209302323,1352,643,45,9,7,1,8,7,0.2,0.15555555555555556,0.022222222222222223,0.17777777777777778,0.15555555555555556,44.355555555555554,4,0,0,0,0,50,4371,8.382747094863314,0.30931137039579043,7,7,7,7,8,9,9
2015,3,3_21,CORDILLERA,LOMA GRANDE,0.8126520681265207,0.8051948051948052,0.8192219679633868,822,668,18,4,2,0,4,3,0.2222222222222222,0.1111111111111111,0,0.2222222222222222,0.16666666666666666,43.166666666666664,2,0,0,0,0,47.5,3050,8.022896869601457,0.2695081967213115,1,2,2,2,3,4,4
2015,3,3_23,CORDILLERA,MBOCAYATY DEL YHAGUY,0.5955383123181377,0.6165703275529865,0.57421875,1031,614,18,4,2,1,3,6,0.2222222222222222,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.3333333333333333,44.666666666666664,2,0,0,0,0,48,3523,8.167068178341237,0.2926483110984956,0,2,2,3,3,3,4
2015,3,3_25,CORDILLERA,NUEVA COLOMBIA,0.7065026362038664,0.7435008665511266,0.6684491978609626,1138,804,27,8,4,4,4,9,0.2962962962962963,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.3333333333333333,43.333333333333336,3,2,1,0.6666666666666666,0.3333333333333333,29.333333333333332,3888,8.265650165580329,0.2926954732510288,2,4,4,4,6,6,8
2015,3,3_27,CORDILLERA,PIRIBEBUY,0.4833904109589041,0.5122037495578352,0.45635579156986394,5840,2823,60,18,7,9,9,16,0.3,0.11666666666666667,0.15,0.15,0.26666666666666666,42.6,3,0,0,0,0,43,20503,9.928326495883047,0.28483636540994,7,7,11,14,15,16,18
2015,3,3_29,CORDILLERA,SAN BERNARDINO,0.6655196145905025,0.6840228245363766,0.6482712765957447,2906,1934,72,31,23,16,15,24,0.4305555555555556,0.3194444444444444,0.2222222222222222,0.20833333333333334,0.3333333333333333,39.84722222222222,2,0,1,0,0.5,54.5,9932,9.203517146628057,0.29258960934353606,21,23,25,26,31,31,31
2015,3,3_31,CORDILLERA,SAN JOSE OBRERO,0.5052083333333334,0.4972677595628415,0.5124378109452736,768,388,27,7,4,4,3,9,0.25925925925925924,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.3333333333333333,43.74074074074074,3,0,1,0,0.3333333333333333,46.666666666666664,3199,8.070593539949519,0.2400750234448265,4,4,5,6,7,7,7
2015,3,3_33,CORDILLERA,SANTA ELENA,0.7203525641025641,0.7603305785123967,0.6827371695178849,1248,899,45,13,9,8,5,19,0.28888888888888886,0.2,0.17777777777777778,0.1111111111111111,0.4222222222222222,43,2,1,0,0.5,0,44,4351,8.37816098272068,0.286830613652034,8,9,9,9,10,11,13
2015,3,3_35,CORDILLERA,TOBATI,0.5946441672780631,0.6447172619047619,0.5459479015918958,5452,3242,60,21,10,9,12,20,0.35,0.16666666666666666,0.15,0.2,0.3333333333333333,43.733333333333334,4,3,0,0.75,0,33.5,17229,9.754349289532406,0.31644320622206745,9,10,11,15,18,20,21
2015,3,3_37,CORDILLERA,VALENZUELA,0.6786197564276049,0.6968085106382979,0.6597796143250688,1478,1003,36,9,4,3,6,13,0.25,0.1111111111111111,0.08333333333333333,0.16666666666666666,0.3611111111111111,44.138888888888886,2,0,1,0,0.5,53,5364,8.587465244401569,0.27554064131245337,3,4,5,6,6,7,9
2015,4,4_0,GUAIRA,VILLARRICA,0.5329838357361293,0.5519733988723435,0.513715710723192,13734,7320,72,26,13,7,19,23,0.3611111111111111,0.18055555555555555,0.09722222222222222,0.2638888888888889,0.3194444444444444,43.083333333333336,3,0,0,0,0,46.666666666666664,43385,10.67786903822759,0.31656102339518266,13,13,16,21,22,26,26
2015,4,4_1,GUAIRA,BORJA,0.36398258977149073,0.3972602739726027,0.33367983367983367,1838,669,18,10,4,4,6,6,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,37.111111111111114,2,0,0,0,0,49.5,6291,8.74687531957003,0.29216340804323637,4,4,4,6,8,10,10
2015,4,4_3,GUAIRA,CAPITAN MAURICIO JOSE TROCHE,0.6063189568706119,0.6137512639029322,0.5990049751243781,1994,1209,54,17,9,9,8,16,0.3148148148148148,0.16666666666666666,0.16666666666666666,0.14814814814814814,0.2962962962962963,41.68518518518518,3,1,1,0.3333333333333333,0.3333333333333333,41.333333333333336,6766,8.819665349340653,0.29470883830919303,9,9,9,13,14,16,17
2015,4,4_5,GUAIRA,CORONEL MARTINEZ,0.7704347826086957,0.7696335078534031,0.7712305025996534,1150,886,36,12,8,4,8,12,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.3333333333333333,42.111111111111114,4,1,0,0.25,0,44.75,3777,8.236685322712457,0.3044744506221869,7,8,9,11,11,12,12
2015,4,4_7,GUAIRA,DOCTOR BOTRELL,0.7301136363636364,0.7777777777777778,0.6894736842105263,352,257,54,19,11,8,11,22,0.35185185185185186,0.2037037037037037,0.14814814814814814,0.2037037037037037,0.4074074074074074,42.925925925925924,3,2,1,0.6666666666666666,0.3333333333333333,39,1206,7.095064377287131,0.29187396351575456,8,11,15,15,17,18,19
2015,4,4_9,GUAIRA,FELIX PEREZ CARDOZO,0.5810699588477366,0.6359060402684564,0.5282714054927302,1215,706,18,6,4,2,4,5,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2777777777777778,42.05555555555556,2,1,0,0.5,0,38.5,4202,8.343315881404946,0.28914802475011897,3,4,4,5,5,6,6
2015,4,4_11,GUAIRA,GENERAL EUGENIO ALEJANDRINO GARAY,0.49066959385290887,0.5366120218579234,0.44432194046306506,1822,894,27,10,1,2,8,7,0.37037037037037035,0.037037037037037035,0.07407407407407407,0.2962962962962963,0.25925925925925924,42.81481481481482,2,2,0,1,0,34,6055,8.708639655987193,0.3009083402146986,1,1,1,3,5,5,10
2015,4,4_13,GUAIRA,INDEPENDENCIA,0.33604282315622525,0.3628691983122363,0.31226626776364996,5044,1695,72,23,10,11,12,22,0.3194444444444444,0.1388888888888889,0.1527777777777778,0.16666666666666666,0.3055555555555556,43.041666666666664,5,3,0,0.6,0,38.6,15431,9.644133752071205,0.32687447346251053,8,10,11,15,18,21,23
2015,4,4_15,GUAIRA,ITAPE,0.7758478081058726,0.7863247863247863,0.7660256410256411,1209,938,36,10,6,3,7,12,0.2777777777777778,0.16666666666666666,0.08333333333333333,0.19444444444444445,0.3333333333333333,42.916666666666664,2,0,0,0,0,40,4265,8.35819745992578,0.2834701055099648,6,6,6,7,8,10,10
2015,4,4_17,GUAIRA,ITURBE,0.5602471678681772,0.6190476190476191,0.5068762278978389,1942,1088,45,9,6,3,6,14,0.2,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.3111111111111111,47.08888888888889,2,0,0,0,0,48,6992,8.852521917335372,0.27774599542334094,5,6,6,6,7,9,9
2015,4,4_19,GUAIRA,JOSE FASSARDI,0.652931854199683,0.653125,0.6527331189710611,1262,824,54,16,6,7,9,18,0.2962962962962963,0.1111111111111111,0.12962962962962962,0.16666666666666666,0.3333333333333333,43.46296296296296,4,0,0,0,0,48.25,3961,8.284251797621916,0.3186064125220904,5,6,7,9,13,16,16
2015,4,4_21,GUAIRA,MBOCAYATY DEL GUAIRA,0.5193409742120344,0.5614814814814815,0.4798890429958391,1396,725,45,15,9,4,11,15,0.3333333333333333,0.2,0.08888888888888889,0.24444444444444444,0.3333333333333333,42.355555555555554,4,0,2,0,0.5,43.75,5137,8.544224530467268,0.27175394198948805,7,9,11,12,12,13,15
2015,4,4_23,GUAIRA,NATALICIO TALAVERA,0.6455301455301455,0.6941431670281996,0.6007984031936128,962,621,36,13,9,5,8,12,0.3611111111111111,0.25,0.1388888888888889,0.2222222222222222,0.3333333333333333,43.611111111111114,2,0,0,0,0,47.5,3119,8.045267716607803,0.3084321898044245,8,9,9,10,11,12,13
2015,4,4_25,GUAIRA,ÑUMI,0.6247524752475248,0.6465863453815262,0.603515625,1010,631,18,7,2,3,4,5,0.3888888888888889,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.2777777777777778,41.611111111111114,2,0,0,0,0,52,3332,8.111328003286733,0.30312124849939975,2,2,2,4,5,7,7
2015,4,4_27,GUAIRA,PASO YOBAI,0.507854630715123,0.5299270072992701,0.48733031674208144,4265,2166,54,12,6,4,8,16,0.2222222222222222,0.1111111111111111,0.07407407407407407,0.14814814814814814,0.2962962962962963,45.48148148148148,2,1,0,0.5,0,42.5,12825,9.45915167003897,0.33255360623781677,4,6,7,8,11,11,12
2015,4,4_29,GUAIRA,SAN SALVADOR,0.39789196310935443,0.4289544235924933,0.36787564766839376,759,302,27,5,3,5,0,11,0.18518518518518517,0.1111111111111111,0.18518518518518517,0,0.4074074074074074,48.44444444444444,1,1,0,1,0,34,2609,7.866722285136729,0.29091605979302415,2,3,4,4,4,4,5
2015,4,4_30,GUAIRA,TEBICUARY,0.7744360902255639,0.7840909090909091,0.7649253731343284,532,412,45,13,9,5,8,14,0.28888888888888886,0.2,0.1111111111111111,0.17777777777777778,0.3111111111111111,42.577777777777776,3,0,0,0,0,53.333333333333336,1857,7.526717561352706,0.28648357565966615,8,9,10,12,12,13,13
2015,4,4_31,GUAIRA,YATAITY DEL GUAIRA,0.6783625730994152,0.7159090909090909,0.6385542168674698,855,580,45,24,17,14,10,18,0.5333333333333333,0.37777777777777777,0.3111111111111111,0.2222222222222222,0.4,39.77777777777778,4,2,1,0.5,0.25,37.5,3449,8.145839612936841,0.2478979414322992,15,17,17,20,21,23,24
2015,5,5_0,CAAGUAZU,CORONEL OVIEDO,0.42978823529411764,0.4577171027682973,0.402261259577649,21250,9133,60,23,19,12,11,22,0.38333333333333336,0.31666666666666665,0.2,0.18333333333333332,0.36666666666666664,40.06666666666667,3,1,0,0.3333333333333333,0,40,65576,11.090965054332866,0.3240514822496035,18,19,20,22,22,22,23
2015,5,5_1,CAAGUAZU,3 DE FEBRERO,0.6129032258064516,0.6425379803395889,0.5867507886435331,2387,1463,18,6,1,2,4,5,0.3333333333333333,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.2777777777777778,41.72222222222222,2,1,0,0.5,0,41.5,7066,8.86304982791909,0.33781488819699973,1,1,4,4,5,6,6
2015,5,5_3,CAAGUAZU,CAAGUAZU,0.36806900193627884,0.385417595151083,0.3511516731855715,22724,8364,120,42,19,12,30,35,0.35,0.15833333333333333,0.1,0.25,0.2916666666666667,43.50833333333333,4,0,0,0,0,50.5,67114,11.114147945011881,0.33858807402330365,17,19,22,30,34,40,42
2015,5,5_5,CAAGUAZU,CARAYAO,0.5222187204538292,0.5448634590377113,0.5009174311926605,3173,1657,45,19,8,5,14,15,0.4222222222222222,0.17777777777777778,0.1111111111111111,0.3111111111111111,0.3333333333333333,40.266666666666666,3,1,0,0.3333333333333333,0,39,9334,9.141418926509761,0.33994000428540816,4,8,10,13,16,18,19
2015,5,5_7,CAAGUAZU,DOCTOR CECILIO BAEZ,0.5211375864719446,0.54375,0.49924357034795763,1301,678,27,11,6,5,6,9,0.4074074074074074,0.2222222222222222,0.18518518518518517,0.2222222222222222,0.3333333333333333,42.592592592592595,2,0,0,0,0,57,4144,8.329416783939319,0.3139478764478765,5,6,6,8,10,11,11
